individual: 0,430,3
353, 961, 0.765618026019
353, 962, 0.0960869094737
353, 963, 0.43130107446
354, 961, 0.215468333147
354, 962, 0.823634582037
354, 963, 0.610701314541
355, 961, 0.777551811464
355, 962, 0.28604966061
355, 963, 0.78959659013
356, 961, 0.86163042096
356, 962, 0.991339272889
356, 963, 0.525150892945
357, 961, 0.705279160009
357, 962, 0.957748623847
357, 963, 0.437280850052
358, 961, 0.919978727894
358, 962, 0.692983804659
358, 963, 0.58542248051
359, 961, 0.057168082009
359, 962, 0.473667587199
359, 963, 0.738715272914
384, 961, 0.816426308637
384, 962, 0.38251936062
384, 963, 0.65687277249
385, 961, 0.153563014326
385, 962, 0.959341602698
385, 963, 0.196447825082
386, 961, 0.170447302857
386, 962, 0.936403122082
386, 963, 0.0352007910333
387, 961, 0.760169766203
387, 962, 0.276011836355
387, 963, 0.161004529188
388, 961, 0.703283355772
388, 962, 0.889607495603
388, 963, 0.955075299821
389, 961, 0.392120447989
389, 962, 0.958194221609
389, 963, 0.676322586336
390, 961, 0.0172593823641
390, 962, 0.0747686045362
390, 963, 0.943491309801
415, 961, 0.979292181481
415, 962, 0.643123866593
415, 963, 0.619433875789
416, 961, 0.087331267571
416, 962, 0.224648756937
416, 963, 0.360910354618
417, 961, 0.926423436025
417, 962, 0.100729183466
417, 963, 0.273245472744
418, 961, 0.803753153295
418, 962, 0.542455728868
418, 963, 0.0855850480239
419, 961, 0.986166933277
419, 962, 0.650525613858
419, 963, 0.835340988255
420, 961, 0.195904958371
420, 962, 0.974095674122
420, 963, 0.95300003011
421, 961, 0.491829952304
421, 962, 0.136751718767
421, 963, 0.630378642763
446, 961, 0.899185458893
446, 962, 0.535159877661
446, 963, 0.965681867988
447, 961, 0.91799822135
447, 962, 0.602695882719
447, 963, 0.614472435598
448, 961, 0.658984128764
448, 962, 0.527300763308
448, 963, 0.532951774561
449, 961, 0.339998403949
449, 962, 0.555465662546
449, 963, 0.905877564005
450, 961, 0.591859577744
450, 962, 0.243715541314
450, 963, 0.558337283853
451, 961, 0.507729612925
451, 962, 0.339201287988
451, 963, 0.323691971204
452, 961, 0.814607796038
452, 962, 0.806404652925
452, 963, 0.983298816368
477, 961, 0.299569774498
477, 962, 0.582636056372
477, 963, 0.748223568999
478, 961, 0.77739667817
478, 962, 0.332194944441
478, 963, 0.985136758057
479, 961, 0.362331930946
479, 962, 0.766628225684
479, 963, 0.361094194576
480, 961, 0.512014961841
480, 962, 0.437698473776
480, 963, 0.588694214659
481, 961, 0.484479123122
481, 962, 0.752205311982
481, 963, 0.794470685932
482, 961, 0.302720075135
482, 962, 0.316585800314
482, 963, 0.172594462162
483, 961, 0.242922743626
483, 962, 0.167450319165
483, 963, 0.244683067308
individual: 1,343,3
353, 961, 0.555735116105
353, 962, 0.700382276878
353, 963, 0.481172706036
354, 961, 0.970020985077
354, 962, 0.267491492102
354, 963, 0.505492746298
355, 961, 0.0830473324792
355, 962, 0.197930708728
355, 963, 0.0405473536942
356, 961, 0.487869788531
356, 962, 0.199846392767
356, 963, 0.298309622868
357, 961, 0.398934383757
357, 962, 0.600811673604
357, 963, 0.323284111512
358, 961, 0.0380195053393
358, 962, 0.351330135755
358, 963, 0.654257227336
359, 961, 0.635050465074
359, 962, 0.937599413153
359, 963, 0.592058465546
384, 961, 0.0971959140724
384, 962, 0.971639507315
384, 963, 0.0623095302669
385, 961, 0.21574338458
385, 962, 0.626462453228
385, 963, 0.218092841436
386, 961, 0.103048954473
386, 962, 0.424768186041
386, 963, 0.204248251824
387, 961, 0.659166438775
387, 962, 0.120323677379
387, 963, 0.678649775191
388, 961, 0.653265992213
388, 962, 0.0999257691646
388, 963, 0.162979122182
389, 961, 0.752025355199
389, 962, 0.471977383073
389, 963, 0.0305771950705
390, 961, 0.0599648705151
390, 962, 0.662047860932
390, 963, 0.158821250259
415, 961, 0.278353903908
415, 962, 0.474641625471
415, 963, 0.0877775876437
416, 961, 0.849822012073
416, 962, 0.993608625047
416, 963, 0.547347458949
417, 961, 0.757109291646
417, 962, 0.780577793358
417, 963, 0.276756496826
418, 961, 0.647626438855
418, 962, 0.805674151698
418, 963, 0.303165672047
419, 961, 0.696100610177
419, 962, 0.67997266422
419, 963, 0.506707413912
420, 961, 0.47933184258
420, 962, 0.877049547578
420, 963, 0.696834465994
421, 961, 0.0959622757847
421, 962, 0.653468227671
421, 963, 0.180617947482
446, 961, 0.746525264831
446, 962, 0.665954327149
446, 963, 0.879664733911
447, 961, 0.940126810479
447, 962, 0.861810893542
447, 963, 0.717109453548
448, 961, 0.0637855732019
448, 962, 0.963457665423
448, 963, 0.0492814260262
449, 961, 0.25153002437
449, 962, 0.711800801664
449, 963, 0.175856642399
450, 961, 0.77246503395
450, 962, 0.734487955262
450, 963, 0.525070035639
451, 961, 0.55662927968
451, 962, 0.538789466704
451, 963, 0.935108918174
452, 961, 0.201306957295
452, 962, 0.349350267168
452, 963, 0.121843798488
477, 961, 0.557479197114
477, 962, 0.201633511476
477, 963, 0.622239203111
478, 961, 0.087834236772
478, 962, 0.995870383
478, 963, 0.991390129324
479, 961, 0.994184544164
479, 962, 0.260612739629
479, 963, 0.512729120096
480, 961, 0.031139829286
480, 962, 0.962691698199
480, 963, 0.00844291941826
481, 961, 0.746271743035
481, 962, 0.402060912111
481, 963, 0.802052651799
482, 961, 0.313190698834
482, 962, 0.770460976529
482, 963, 0.457090761576
483, 961, 0.128618769644
483, 962, 0.595176486745
483, 963, 0.706581646927
individual: 2,342,3
353, 961, 0.96627448339
353, 962, 0.344065575911
353, 963, 0.23995091104
354, 961, 0.695055248429
354, 962, 0.770476994145
354, 963, 0.54143438027
355, 961, 0.740617911523
355, 962, 0.989245734084
355, 963, 0.0138379454994
356, 961, 0.470590794022
356, 962, 0.654838254948
356, 963, 0.46194470108
357, 961, 0.785306243405
357, 962, 0.660197118518
357, 963, 0.147258919707
358, 961, 0.699126003188
358, 962, 0.94059717943
358, 963, 0.388530057667
359, 961, 0.492180919809
359, 962, 0.501296690112
359, 963, 0.198350010487
384, 961, 0.0495935608609
384, 962, 0.00748628219149
384, 963, 0.675825537391
385, 961, 0.715660414338
385, 962, 0.494234522596
385, 963, 0.572118923682
386, 961, 0.181147804761
386, 962, 0.833134892036
386, 963, 0.219033518536
387, 961, 0.509635822941
387, 962, 0.705431820101
387, 963, 0.977644681152
388, 961, 0.658328480904
388, 962, 0.088822358597
388, 963, 0.172591768058
389, 961, 0.159403262319
389, 962, 0.00136451884498
389, 963, 0.337093829506
390, 961, 0.854797443566
390, 962, 0.439780232991
390, 963, 0.514143443701
415, 961, 0.528970481324
415, 962, 0.534196238512
415, 963, 0.87884822072
416, 961, 0.641246993751
416, 962, 0.292631072499
416, 963, 0.515499808443
417, 961, 0.121987763912
417, 962, 0.701090269562
417, 963, 0.122244400273
418, 961, 0.675426103152
418, 962, 0.534595544994
418, 963, 0.785603911125
419, 961, 0.569506048211
419, 962, 0.148017443961
419, 963, 0.0280916789536
420, 961, 0.317539174303
420, 962, 0.892015804959
420, 963, 0.124828912174
421, 961, 0.499408407849
421, 962, 0.913490837455
421, 963, 0.148135663318
446, 961, 0.865053790089
446, 962, 0.0589150127483
446, 963, 0.546286736925
447, 961, 0.338716733632
447, 962, 0.257080099373
447, 963, 0.326220027381
448, 961, 0.834493352016
448, 962, 0.965139554729
448, 963, 0.52198926319
449, 961, 0.787079138427
449, 962, 0.998258541286
449, 963, 0.812400080312
450, 961, 0.00731377072968
450, 962, 0.104028606157
450, 963, 0.995576408248
451, 961, 0.374994639371
451, 962, 0.214726825163
451, 963, 0.845630870093
452, 961, 0.452367616712
452, 962, 0.923059323246
452, 963, 0.787172310136
477, 961, 0.196095675262
477, 962, 0.373523158378
477, 963, 0.952798036639
478, 961, 0.0375013829151
478, 962, 0.395788685235
478, 963, 0.633672016346
479, 961, 0.0540162143994
479, 962, 0.524564841978
479, 963, 0.461587229774
480, 961, 0.185572532071
480, 962, 0.765238612576
480, 963, 0.677336158845
481, 961, 0.930257666967
481, 962, 0.354391519901
481, 963, 0.318941786271
482, 961, 0.976521104407
482, 962, 0.495458217628
482, 963, 0.691548688408
483, 961, 0.285214501153
483, 962, 0.374561118107
483, 963, 0.701199451395
individual: 3,238,3
353, 961, 0.211226631271
353, 962, 0.371113288053
353, 963, 0.607969773364
354, 961, 0.8989021827
354, 962, 0.538393316454
354, 963, 0.213592870965
355, 961, 0.885794095435
355, 962, 0.906503048836
355, 963, 0.26104224386
356, 961, 0.823396481724
356, 962, 0.220711760324
356, 963, 0.0747423066068
357, 961, 0.921282575173
357, 962, 0.255602350433
357, 963, 0.524902047211
358, 961, 0.604172489225
358, 962, 0.578954903142
358, 963, 0.287391206257
359, 961, 0.0476195566186
359, 962, 0.976319998951
359, 963, 0.347733213822
384, 961, 0.0202427838671
384, 962, 0.0524631861443
384, 963, 0.644823771639
385, 961, 0.0959866837251
385, 962, 0.0603101319119
385, 963, 0.682501511989
386, 961, 0.247527049211
386, 962, 0.53938395602
386, 963, 0.961677682582
387, 961, 0.145228130605
387, 962, 0.674326267445
387, 963, 0.636295007466
388, 961, 0.415932365547
388, 962, 0.286326888905
388, 963, 0.972541948091
389, 961, 0.419880642582
389, 962, 0.628299071687
389, 963, 0.348850768799
390, 961, 0.697482496276
390, 962, 0.423379899691
390, 963, 0.491040143072
415, 961, 0.921890122412
415, 962, 0.810259187169
415, 963, 0.108427949702
416, 961, 0.863819666604
416, 962, 0.235980114473
416, 963, 0.890919608289
417, 961, 0.277523825429
417, 962, 0.447995412385
